Organism ID in the KineticTable;Organism Name - representative
19206;Thermoanaerobacter italicus
19207;Amycolata sp.
19208;Treponema pectinovorum
19209;Azospirillum irakense
19211;Streptomyces thermocarboxydus
19218;Lachnospira multiparus
19220;Mrakia frigida
19223;Heterodera schachtii
19223;Heterodera schachtii
19228;Dickeya dadantii
19229;Fragaria chiloensis
19241;Dendryphiella salina
19242;Littorina sp.
19247;Undaria pinnatifida
19248;Dollabella auricola
19249;Choromytilus meridionalis
19250;Perna perna
19251;Pseudomonas alginovora
19252;Colpomenia sinuosa
19253;Eisenia bicyclis
19254;Endarachne binghamiae
19255;Fucus spp.
19256;Ishige sp.
19257;Sargassum sagamianum
19258;Spatoglossum pacificum
19259;Aplysia depilans
19260;Alginovibrio aquatilis
19262;Halomonas marina
19265;Azotobacter phage A31
19265;Azotobacter phage A31
19267;Asteromyces cruciatus
19268;Corollospora intermedia
19270;Dendryphiella arenaria
19274;Vibro sp. 510
19275;Pseudoalteromonas elyakovii
19276;Pseudoalteromonas alyakovii
19277;Gracilibacillus sp. A7
19279;Cytophaga columnaris
19280;Bacteroides stercoris
19280;Bacteroides stercoris
19282;Flavobacterium columnare
19284;Bacteroides heparinolyticus
19285;Flavobacteria
19288;Aspergillus tubigensis
19290;Foeniculum vulgare
19291;Majorana hortensis
19292;Origanum majorana
19293;Origanum microphyllum
19296;Gossypium barbadense
19301;Mentha sp.
19302;Ricciocarpos natans
19303;Agastache rugosa
19303;Agastache rugosa
19306;Ozonium spp.
19309;Mucor spp.
19310;Alternaria spp.
19314;Phaeosphaeria sp.
19314;Phaeosphaeria sp.
19319;Sphaceloma manihoticola
19320;Erwinia ananas
19321;Erwinia milletiae
19323;Schizonepeta tenuifolia
19326;Lavandula angustifolia
19329;Solidago canadensis
19329;Solidago canadensis
19329;Solidago canadensis
19329;Solidago canadensis
19334;Pogostemon cablin
19340;Ixeris dentata
19340;Ixeris dentata
19344;Crepidiastrum sonchifolium
19346;Cereus peruvianus
19348;Clarkia concinna
19349;Oenothera arizonica
19352;Mentha citrata
19354;Salix discolor
19356;Populus canescens
19358;Quercus petraea
19359;Mucuna sp.
19360;Pureria lobata
19373;Kitasatospora griseola
19380;Pseudopterogorgia elisabethae
19381;Phoma betae
19382;Phomopsis amygdali
19384;Fusarium sporotrichioides
19384;Fusarium sporotrichioides
19385;Gibberella pulicaris
19394;Zoogloea sp.
19409;Pasteurella pestis
19414;Mimosa pudica
19417;Anaerobic bacteria
19419;Corynebacterium glycinophilum
19420;Paracoccus seriniphilus
19424;Escherichia intermedia
19426;Cryptococcus terreus
19427;Brettanomyces anomalus
19428;Synechococcus PCC7002 PR
19429;Anacystis marina
19430;Chroomonas salina
19431;Hemiselmis virescens
19432;Tetraselmis maculata
19433;Cyclotella nana
19434;Crataegus laevigata
19437;Fusobacterium varium
19438;Streptomyces verticillatus
19439;Rhodotorula texensis
19440;Sporobolomyces roseus
19441;Sporobolomyces pararoseus
19442;Ustilago hordei
19443;Quercus pedunculata
19444;Alternaria sp.
19445;Sporidiobolus pararoseus
19446;Cyperus esculentus
19447;Setaria glauca
19448;Pteridium sp.
19449;Bovista sp.
19450;Clavaria cristata
19451;Fomes subroseus
19452;Merulius tremellosus
19453;Polyporus adustus
19454;Ramaria secunda
19455;Steccherinum adustum
19456;Rhodococcus rubra
19457;Streptomyces maritimus
19458;Rhodotorula marina
19463;Prunus munsoniana x Prunus cerasifera
19464;Prunus spp.
19465;Hemidesmus indicus
19466;Matricaria chamomilla
19467;Azolla imbricata
19468;Musa sp.
19476;Chimonanthus praecox
19478;Rhodiola sachalinensis
19484;Vitis amurensis
19485;Ephedra sinica
19487;Nectria cinnabarina
19491;Corynebacterium aquaticum
19502;Amsonia tabernaemontana
19503;Catharanthus longifolius
19504;Ervatamia divaricatum
19505;Ochrosia elliptica
19506;Stemmadenia tomentosa var. palmeri
19507;Voacanga africana
19508;Ophiorrhiza pumila
19509;Tabernaemontana orientalis
19517;Alangium lamarckii
19518;Micromonospora coerulea
19519;Micromonospora chalcea
19524;Trichosporon jirovecii
19530;Chamaeleo sp.
19531;Caudata
19532;batrachian
19533;bat
19534;Neoselachii
19535;Callopanchax sp.
19536;Rivulus sp.
19537;Epiplatys sp.
19542;Cladosporium oxysporum
19543;Humicola fuscoatra
19545;Penicillium egyptiacum
19546;Aspergillus subolivaceus
19547;Peptostreptococcus magnus
19548;Necator americanus
19549;Monieza expansa
19551;Rosa x hybrida
19552;Asparagus sp.
19554;Pinaceae glauca
19554;Pinaceae glauca
19554;Pinaceae glauca
19554;Pinaceae glauca
19554;Pinaceae glauca
19559;Pinaceae menziesii
19559;Pinaceae menziesii
19559;Pinaceae menziesii
19565;Cymbidium hybrid cultivar
19569;Prunus salicina B2XCJ8 and B2XCJ9 and
19569;Prunus salicina B2XCJ8 and B2XCJ9 and
19569;Prunus salicina B2XCJ8 and B2XCJ9 and
19569;Prunus salicina B2XCJ8 and B2XCJ9 and
19574;Citrullus colocynthis x lanatus
19574;Citrullus colocynthis x lanatus
19574;Citrullus colocynthis x lanatus
19574;Citrullus colocynthis x lanatus
19592;Pentatrichomonas hominis
19593;Trichomonas batrachorum
19605;Alishewanella fetalis
19608;Shewanella fidelis
19609;Shewanella japonica
19610;Shewanella marinintestina
19611;Shewanella sairae
19612;Shewanella schlegeliana
19613;Shewanella hafniensis
19615;Serratia malilotii
19616;Serratia kiliensis
19617;Serratia odorifera
19618;Serratia putrefaciens
19625;Erwinia billingiae
19626;Erwinia tasmaniensis
19629;Ochrobactum sp.
19632;Polysiphonia lanosa
19633;Ulva curvata
19634;Proteobacterium sp.
19635;Alexandrium ssp.
19636;Scrippsiella trochoidea
19640;Sulfitobacter sp. EE
19641;Fulvimarina pelagi HTCC2506
19642;Loktanella sp.
19643;Oceanicola batsensis HTCC2597
19645;Penicillium corymbiferum
19646;Tulbaghia violacea
19647;Allium ascalonicum
19648;Allium ursinum
19649;Allium sphaerocephalon
19650;Allium victorialis
19651;Allium hymenorrhizum
19652;Allium saxatile
19653;Allium obliquum
19654;Allium subhirsutum
19655;Allium jesdianum
19656;Allium stipitatum
19657;Allium altyncolicum
19658;Leucocoryne angustipetala
19659;Leucocoryne purpurea
19660;Leucocoryne coquimbensis
19661;Leucocoryne odorata
19681;Acacia farnesiana
19682;Echinochloa colonum
19683;Bordetella avium
19690;Lathyrus latifolius
19691;Sorghum sudanense
19692;Persea gratissima
19693;Paropsis atomaria
19699;Digitaria ischaemum
19703;Anopheles annularis
19705;Methylobacterium dichloromethanicum
19707;Methylopila helvetica
19708;Methylorhabdus multivorans
19712;squirrel
19732;Tapes philippinarum
19751;Yerinia pestis
19781;Bryum argenteum
19791;Plasmodium ssp.
19793;Cephalotaxus harringtonia
19796;Arbacia punctulata
19801;Thermonanaerobacter tengcongensis
19817;Didelphis albiventris
19819;Mustela putorius furo
19834;Asterias forbesi
19837;Chironomidae
19842;Chironomus sp.
19851;Methanobacter thermoautotrophicum
19862;Tolypocladium niveum
19870;Acidiphilium organovorum
19871;Thalassiosira sp.
19883;Desulfurococcus sp.
19884;Aplysia limacina
19886;Achromobacter obae
19887;Agelenopsis aperta
19888;Streptomyces garyphalus
19896;Lactobacillus fermenti
19897;Lactic acid bacteria
19905;Rhizoctonia leguminicola
19915;Pseudomonas graveolens
19923;Salmonella durban
19926;Streptomyces sphaeroides
19932;Trigonella sp.
19934;Avibacterium paragallinarum
19936;Perca flavescens
19937;Batrachoididae sp.
19938;Jerusalem artichoke
19948;Sorangium cellulosum
19962;cephalopoda
19964;Pseudobutyrivibrio ruminis
19994;Andrographis paniculata
19995;Crocodylus sp.
20007;Cohnella laevoribosii
20011;Coprinus radiatus
20012;Phytophthora parasitica
20031;Thermoanaerobacter mathranii
20031;Thermoanaerobacter mathranii
20044;Lactobacillus bifermentans
20045;Lactobacillus xylosus
20046;Streptomyces rubiginosus
20047;Chainia sp.
20048;Actinomyces olivocinereus
20049;Brevibacterium incertum
20050;Brevibacterium pentosoaminoacidicum
20051;Lactobacillus mannitopoeus
20052;Lactobacillus lycopersici
20053;Microellobosporia flavea
20054;Nocardia dassonvillei
20055;Paracolobacterium aerogenoides
20056;Streptomyces bobili
20057;Streptomyces flavovirens
20058;Streptomyces echinatus
20059;Streptomyces californicus
20060;Streptococcus venuceus
20061;Streptomyces wedmorensis
20062;Streptomyces griseolus
20063;Streptomyces nivens
20064;Streptomyces matensis
20065;Streptosporangium album
20066;Streptosporangium vulgare
20067;Thermopolyspora sp.
20068;Ampullariella sp.
20072;Streptomyces viridobrunneus
20073;Streptomyces chibaensis
20077;Cereus pterogonus
20078;Macrotyloma uniflorum
20081;Xanthomonas rubrilineans
20082;Amorphophallus konjac
20083;Cassia coluteoides
20088;Entamoeba sp.
20089;Clarkia xantiana
20090;Gryllus pennsylvanicus
20091;Gryllus veletis
20092;Ensifer meliloti
20095;Pseudomonas pavonaceae
20099;Trichuris muris
20106;Ptilota filicina
20106;Ptilota filicina
20109;Anthracobia melanoma
20125;Pseudomonas gladioli
20126;Agropyron cristatum
20127;Narcissus tazetta
20129;Phacelia tanacetifolia
20130;Asarum europaeum
20145;Conus marmoreus
20146;Amblyomma variegatum
20153;Conus amadis
20162;Dictyocaulus viviparus
20164;Ursus sp.
20198;Wolbachia sp.
20198;Wolbachia sp.
20203;Cassia corymbosa
20206;Streptococcus iniae
20208;Sphingomonas chungbukensis
20208;Sphingomonas chungbukensis
20218;Clostridium lentoputrescens
20219;Lolium sp.
20220;Brassic napus
20221;Morinda lucida
20222;Galium uliginosum
20232;Clostridium cochlearium
20233;Clostridium saccharobutyricum
20234;Streptomyces ansochromogenes
20235;Pseudomonas mesoacidophila
20236;Bemisia argentifolia
20238;Protaminobacter rubrum
20239;Pantoea dispersa
20239;Pantoea dispersa
20249;Bradyrhizobium elkanii
20250;Metallosphaera hakonensis
20251;Pimelobacter sp.
20262;Claviceps paspali
20263;Anthophyta
20264;Nephrolysis sp.
20265;Pinus sp.
20278;Rabdosia japonica
20293;Saponaria vaccaria
20295;Betula platyphylla
20297;Aster sedifolius
20297;Aster sedifolius
20305;Olea europea
20305;Olea europea
20312;Pseudomonas rhodesiae
20319;Hydrogenophaga intermedia
20322;Gleichenia glauca
20323;Azolla filiculoides
20325;Diplopterygium glaucum
20328;Spartina alterniflora
20330;Penicillium commune
20331;Penicillium terrestre
20332;Kernia nitida
20333;Monascus ruber
20334;Penicilliopsis clavariaeformis
20335;Cephalocereus senilis
20337;Lilium candidum
20338;Echinocactus horizonthalonius
20339;Opuntia sp.
20340;Myrtillocactus geometrizans
20348;Elaeagnus umbellata
20351;Brassica alboglabra
20353;Conocephalum conicum
20357;Trypanosoma equiperdum
20358;Shope fibroma virus
20359;Archaebacteria
20369;Ophiorrhiza liukiuensis
20370;Ophiorrhiza japonica
20373;Halobacteria
20376;Streptococcus viridans
20377;Citrobacter spp.
20379;Legionella sp.
20380;Prevotella bivia
20381;Peptostreptococcus sp.
20383;Leishmania panamensis
20384;chlorella virus Marburg
20387;Mimivirus
20405;Higher eukaryotes
20414;Delonix regia
20415;Hemerocallis fulva
20416;Ranunculus bulbosus
20417;Parkinsonia aculeata
20420;Astragalus lentiginosus
20423;Caesalpinia bondue
20425;Tolypothrix sp.
20431;Primates
20432;Rodentia
20439;Halobacterium marismortui
20445;Methanobacterium thermoautotrophicus
20447;Lactobacillus sobrius
20484;Sulfolobus sulfataricus
20485;Tritrichomonas augusta
20486;Saccharomyces douglasii
20495;Sphingomonas aromaticivorans
20508;Aedes togoi
20515;Mycoplana sp.
20516;Polyporus hispidus
20517;Paulownia tomentosa
20518;Phyllostachys bambusoides
20519;Salix babylonica
20520;Forsythia sp.
20532;Larix gmelinii
20532;Larix gmelinii
20532;Larix gmelinii
20532;Larix gmelinii
20532;Larix gmelinii
20537;Larix kaempferi
20538;Larix sukaczewii
20538;Larix sukaczewii
20541;Larix cajanderi
20541;Larix cajanderi
20541;Larix cajanderi
20544;Larix kamtschatica
20544;Larix kamtschatica
20555;Halorubrum saccharovorum
20560;Metallosphaera sedula
20560;Metallosphaera sedula
20560;Metallosphaera sedula
20560;Metallosphaera sedula
20567;Anaerobic bacterium
20568;Magnetospirillum sp.
20571;phenol
20572;Ulmus sp.
20607;Brevibacterium leucinophagum
20608;Mima polymorpha
20609;Xanthomonas hyacinthi
20611;Kurthia zopfii
20612;Arizona arizonae
20616;Blastocystis sp.
20617;Sebastes miniatus
20618;Sebastes pinniger
20619;Lens sp.
20620;Vigna sinensis
20621;Stichococcus bacillaris
20622;Pennisetum glaucum
20625;Anabaena azollae
20626;Acomys cahirinus
20638;Cassia sp.
20662;Mobula japanica
20663;Raja miraletus
20664;Dipturus whitleyi
20665;Myliobatis australis
20666;Cephaloscyllium laticeps
20668;Enchytraeus japonensis
20682;Rhodococcus jostii
20688;Actinoplanes teichomyceticus
20758;human papillomavirus 16
20759;tomato bushy stunt virus
20780;Leuconostoc kimchii
20788;Lysobacter lactamgenus
20789;Vibrio hollisae
20796;Nostoc ellipsosporum
20796;Nostoc ellipsosporum
20800;Brettanomyces abstinens
20819;Staphylococcus pyogenes
20825;Saccharomyces kloeckerianus
20830;Methylovorus mays
20831;Chironomus tentans
20835;Methanosarcinales
20837;Pelobacter propionicus
20840;Polynucleobacter sp. QLW
20843;Hyperthermus butylicus
20846;Nitrosopumilus maritimus
20848;Acidianus brierleyi
20848;Acidianus brierleyi
20851;Geobacter uraniireducens
20854;Methanococcales
20855;Phyllomedusa sauvagei
20856;Gopherus berlandieri
20858;Rana cancrivora
20868;Branhamella catarrhalis
20873;Reticulitermes santonensis
20874;Cryptotermes secundus
20875;Zootermopsis nevadensis
20877;Ipomoea hederacea
20878;Abutilon theophrasti
20887;Candida flareri
20888;Chlorophyceae
20889;Asterococcus superbus
20890;Nannochloris coccoides
20891;Nannochloris bacillaris
20909;Elasmobranchii
20910;Fresh
20911;Halomonas eurihalina Q8RSS4 and
20912;Galeus melastomus
20928;Festuca rubra
20933;Acidianus infernus
20948;Takifugu sp.
20953;Leptochloa chinensis
20967;Mesorhizobium huakuii
20971;Pleurodeles sp.
20984;Ferroplasma acidiphilum
20994;bacteriophage KVP40
20995;bacteriophage TS2126
20996;Bacteriophage L1
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
NaN;
